order_id,customer_id,level_royalty,country,product_id,product_name,price,delivery_fee,delivery_days,delivery_hours
ORD05508,CUST0145,Bronze,USA,PROD044,Direction,66.53,5.88,2,48.0
ORD05517,CUST0174,Silver,Canada,PROD044,Direction,66.53,6.49,5,120.0
ORD05562,CUST0104,Platinum,Canada,PROD044,Direction,66.53,7.95,4,96.0
ORD05648,CUST0111,Platinum,Japan,PROD044,Direction,66.53,7.19,1,24.0
ORD05698,CUST0179,Platinum,Germany,PROD044,Direction,66.53,14.36,5,120.0
ORD05807,CUST0059,Platinum,Singapore,PROD044,Direction,66.53,10.26,4,96.0
ORD05824,CUST0209,Platinum,Germany,PROD044,Direction,66.53,8.51,6,144.0
ORD05832,CUST0101,Silver,Canada,PROD044,Direction,66.53,3.92,6,144.0
ORD05892,CUST0097,Platinum,France,PROD044,Direction,66.53,5.06,6,144.0
ORD05899,CUST0121,Silver,Korea,PROD044,Direction,66.53,14.0,5,120.0
ORD06133,CUST0045,Platinum,UK,PROD044,Direction,66.53,11.47,1,24.0
ORD06170,CUST0294,Bronze,UK,PROD044,Direction,66.53,6.33,6,144.0
ORD06290,CUST0233,Platinum,UK,PROD044,Direction,66.53,11.02,6,144.0
ORD06322,CUST0117,Silver,USA,PROD044,Direction,66.53,7.79,1,24.0
ORD06385,CUST0266,Bronze,Canada,PROD044,Direction,66.53,3.52,6,144.0
ORD06611,CUST0155,Gold,Vietnam,PROD044,Direction,66.53,6.34,5,120.0
ORD06646,CUST0047,Gold,Japan,PROD044,Direction,66.53,3.23,6,144.0
ORD06661,CUST0016,Gold,UK,PROD044,Direction,66.53,6.45,5,120.0
ORD06676,CUST0260,Silver,Japan,PROD044,Direction,66.53,13.02,4,96.0
ORD06701,CUST0267,Platinum,Singapore,PROD044,Direction,66.53,11.98,4,96.0
ORD06755,CUST0173,Silver,Germany,PROD044,Direction,66.53,7.8,1,24.0
ORD06761,CUST0100,Platinum,UK,PROD044,Direction,66.53,12.06,2,48.0
ORD06808,CUST0007,Silver,USA,PROD044,Direction,66.53,10.44,2,48.0
ORD06810,CUST0236,Silver,Singapore,PROD044,Direction,66.53,10.85,6,144.0
ORD06883,CUST0113,Silver,Australia,PROD044,Direction,66.53,12.77,2,48.0
ORD07045,CUST0047,Gold,Japan,PROD044,Direction,66.53,13.23,6,144.0
ORD07047,CUST0065,Platinum,Japan,PROD044,Direction,66.53,10.48,6,144.0
ORD07085,CUST0080,Platinum,Japan,PROD044,Direction,66.53,11.3,6,144.0
ORD07088,CUST0147,Silver,USA,PROD044,Direction,66.53,6.23,7,168.0
ORD07109,CUST0255,Silver,France,PROD044,Direction,66.53,5.23,2,48.0
ORD07130,CUST0240,Platinum,USA,PROD044,Direction,66.53,9.21,6,144.0
ORD07179,CUST0053,Platinum,Japan,PROD044,Direction,66.53,7.67,3,72.0
ORD07238,CUST0113,Silver,Australia,PROD044,Direction,66.53,10.65,5,120.0
ORD07270,CUST0101,Silver,Canada,PROD044,Direction,66.53,10.62,7,168.0
ORD07274,CUST0290,Bronze,Vietnam,PROD044,Direction,66.53,9.2,6,144.0
ORD07334,CUST0286,Platinum,Germany,PROD044,Direction,66.53,8.69,1,24.0
ORD07361,CUST0115,Bronze,Vietnam,PROD044,Direction,66.53,3.69,2,48.0
ORD07366,CUST0158,Silver,USA,PROD044,Direction,66.53,4.15,5,120.0
ORD07413,CUST0278,Bronze,Singapore,PROD044,Direction,66.53,14.3,1,24.0
ORD07444,CUST0093,Silver,Korea,PROD044,Direction,66.53,5.5,4,96.0
ORD07460,CUST0240,Platinum,USA,PROD044,Direction,66.53,12.29,4,96.0
ORD07464,CUST0053,Platinum,Japan,PROD044,Direction,66.53,7.06,7,168.0
ORD07536,CUST0167,Gold,Japan,PROD044,Direction,66.53,8.39,7,168.0
ORD07629,CUST0289,Bronze,Australia,PROD044,Direction,66.53,14.89,1,24.0
ORD07746,CUST0219,Gold,Singapore,PROD044,Direction,66.53,10.12,5,120.0
ORD07776,CUST0133,Bronze,Japan,PROD044,Direction,66.53,3.32,7,168.0
ORD07792,CUST0076,Silver,Korea,PROD044,Direction,66.53,4.53,6,144.0
ORD07822,CUST0072,Gold,Singapore,PROD044,Direction,66.53,3.11,6,144.0
ORD07848,CUST0196,Platinum,Vietnam,PROD044,Direction,66.53,6.55,4,96.0
ORD07899,CUST0075,Silver,France,PROD044,Direction,66.53,13.83,3,72.0
ORD07907,CUST0150,Silver,USA,PROD044,Direction,66.53,7.06,6,144.0
ORD07925,CUST0082,Platinum,France,PROD044,Direction,66.53,8.45,6,144.0
ORD07953,CUST0287,Platinum,France,PROD044,Direction,66.53,8.03,6,144.0
ORD08125,CUST0221,Gold,France,PROD044,Direction,66.53,3.06,7,168.0
ORD08153,CUST0112,Gold,Japan,PROD044,Direction,66.53,6.49,1,24.0
ORD08173,CUST0072,Gold,Singapore,PROD044,Direction,66.53,12.05,6,144.0
ORD08255,CUST0091,Silver,Singapore,PROD044,Direction,66.53,3.58,2,48.0
ORD08310,CUST0131,Silver,Vietnam,PROD044,Direction,66.53,10.02,7,168.0
ORD08399,CUST0239,Bronze,Japan,PROD044,Direction,66.53,3.2,6,144.0
ORD08488,CUST0230,Silver,France,PROD044,Direction,66.53,14.85,4,96.0
ORD08532,CUST0138,Bronze,Singapore,PROD044,Direction,66.53,13.49,6,144.0
ORD08566,CUST0114,Platinum,USA,PROD044,Direction,66.53,5.74,1,24.0
ORD08626,CUST0274,Bronze,Australia,PROD044,Direction,66.53,10.5,5,120.0
ORD08654,CUST0035,Silver,USA,PROD044,Direction,66.53,8.09,6,144.0
ORD08689,CUST0210,Gold,USA,PROD044,Direction,66.53,13.16,4,96.0
ORD08734,CUST0066,Gold,Korea,PROD044,Direction,66.53,6.14,7,168.0
ORD08786,CUST0042,Platinum,Germany,PROD044,Direction,66.53,8.05,1,24.0
ORD08958,CUST0014,Gold,Canada,PROD044,Direction,66.53,3.21,1,24.0
ORD09067,CUST0003,Silver,UK,PROD044,Direction,66.53,5.76,3,72.0
ORD09093,CUST0286,Platinum,Germany,PROD044,Direction,66.53,4.36,2,48.0
ORD09119,CUST0192,Silver,Korea,PROD044,Direction,66.53,9.97,4,96.0
ORD09297,CUST0091,Silver,Singapore,PROD044,Direction,66.53,7.47,6,144.0
ORD09351,CUST0223,Gold,Singapore,PROD044,Direction,66.53,6.17,3,72.0
ORD09376,CUST0183,Silver,Korea,PROD044,Direction,66.53,13.62,6,144.0
ORD09606,CUST0235,Platinum,Australia,PROD044,Direction,66.53,5.37,7,168.0
ORD09609,CUST0273,Platinum,France,PROD044,Direction,66.53,7.85,6,144.0
ORD09615,CUST0221,Gold,France,PROD044,Direction,66.53,13.97,6,144.0
ORD09663,CUST0280,Platinum,USA,PROD044,Direction,66.53,14.78,2,48.0
ORD09689,CUST0162,Platinum,France,PROD044,Direction,66.53,14.65,5,120.0
ORD09695,CUST0165,Bronze,France,PROD044,Direction,66.53,13.75,1,24.0
ORD09722,CUST0221,Gold,France,PROD044,Direction,66.53,4.25,2,48.0
ORD09724,CUST0199,Silver,France,PROD044,Direction,66.53,9.59,1,24.0
ORD09751,CUST0219,Gold,Singapore,PROD044,Direction,66.53,10.69,1,24.0
ORD09822,CUST0001,Bronze,USA,PROD044,Direction,66.53,13.68,5,120.0
ORD09891,CUST0197,Gold,Vietnam,PROD044,Direction,66.53,5.73,3,72.0
ORD09924,CUST0166,Gold,Korea,PROD044,Direction,66.53,4.69,3,72.0
ORD09946,CUST0165,Bronze,France,PROD044,Direction,66.53,14.71,7,168.0
ORD09956,CUST0177,Silver,Germany,PROD044,Direction,66.53,11.59,4,96.0
ORD00043,CUST0097,Platinum,France,PROD045,Eye,190.42,9.86,2,48.0
ORD00064,CUST0152,Platinum,Japan,PROD045,Eye,190.42,3.26,3,72.0
ORD00081,CUST0238,Silver,Canada,PROD045,Eye,190.42,10.79,3,72.0
ORD00183,CUST0242,Platinum,Vietnam,PROD045,Eye,190.42,4.67,7,168.0
ORD00198,CUST0238,Silver,Canada,PROD045,Eye,190.42,10.58,4,96.0
ORD00272,CUST0212,Gold,USA,PROD045,Eye,190.42,7.92,2,48.0
ORD00305,CUST0185,Gold,UK,PROD045,Eye,190.42,3.75,2,48.0
ORD00307,CUST0160,Silver,Singapore,PROD045,Eye,190.42,10.66,1,24.0
ORD00381,CUST0072,Gold,Singapore,PROD045,Eye,190.42,3.94,6,144.0
ORD00478,CUST0217,Platinum,UK,PROD045,Eye,190.42,8.73,2,48.0
ORD00530,CUST0202,Platinum,Singapore,PROD045,Eye,190.42,11.82,7,168.0
ORD00570,CUST0288,Bronze,France,PROD045,Eye,190.42,12.44,5,120.0
ORD00588,CUST0210,Gold,USA,PROD045,Eye,190.42,11.66,5,120.0
ORD00676,CUST0243,Silver,Korea,PROD045,Eye,190.42,5.47,2,48.0
ORD00694,CUST0068,Bronze,Vietnam,PROD045,Eye,190.42,3.7,6,144.0
ORD00725,CUST0091,Silver,Singapore,PROD045,Eye,190.42,5.08,5,120.0
ORD00742,CUST0148,Gold,Vietnam,PROD045,Eye,190.42,3.56,6,144.0
ORD00836,CUST0106,Bronze,USA,PROD045,Eye,190.42,6.79,7,168.0
ORD00991,CUST0258,Silver,Japan,PROD045,Eye,190.42,4.84,2,48.0
ORD01035,CUST0041,Bronze,UK,PROD045,Eye,190.42,8.72,7,168.0
ORD01049,CUST0028,Gold,UK,PROD045,Eye,190.42,13.84,5,120.0
ORD01051,CUST0300,Silver,Germany,PROD045,Eye,190.42,4.62,5,120.0
ORD01118,CUST0048,Silver,Japan,PROD045,Eye,190.42,4.17,4,96.0
ORD01142,CUST0222,Platinum,UK,PROD045,Eye,190.42,7.73,5,120.0
ORD01190,CUST0219,Gold,Singapore,PROD045,Eye,190.42,12.24,6,144.0
ORD01271,CUST0298,Silver,Singapore,PROD045,Eye,190.42,12.04,2,48.0
ORD01321,CUST0244,Platinum,USA,PROD045,Eye,190.42,4.44,7,168.0
ORD01427,CUST0028,Gold,UK,PROD045,Eye,190.42,11.06,7,168.0
ORD01509,CUST0185,Gold,UK,PROD045,Eye,190.42,14.56,6,144.0
ORD01511,CUST0009,Silver,Vietnam,PROD045,Eye,190.42,13.31,2,48.0
ORD01556,CUST0227,Bronze,Japan,PROD045,Eye,190.42,13.65,3,72.0
ORD01675,CUST0115,Bronze,Vietnam,PROD045,Eye,190.42,8.6,2,48.0
ORD01742,CUST0094,Bronze,USA,PROD045,Eye,190.42,4.15,5,120.0
ORD01758,CUST0227,Bronze,Japan,PROD045,Eye,190.42,13.04,1,24.0
ORD01806,CUST0015,Silver,France,PROD045,Eye,190.42,10.74,6,144.0
ORD01863,CUST0116,Bronze,Korea,PROD045,Eye,190.42,3.63,6,144.0
ORD01903,CUST0218,Silver,Canada,PROD045,Eye,190.42,9.43,2,48.0
ORD01928,CUST0273,Platinum,France,PROD045,Eye,190.42,7.87,1,24.0
ORD02035,CUST0113,Silver,Australia,PROD045,Eye,190.42,5.82,1,24.0
ORD02041,CUST0014,Gold,Canada,PROD045,Eye,190.42,7.46,4,96.0
ORD02054,CUST0040,Bronze,Germany,PROD045,Eye,190.42,8.73,4,96.0
ORD02064,CUST0067,Silver,Vietnam,PROD045,Eye,190.42,4.17,6,144.0
ORD02085,CUST0126,Silver,Japan,PROD045,Eye,190.42,9.73,7,168.0
ORD02113,CUST0064,Platinum,France,PROD045,Eye,190.42,10.79,4,96.0
ORD02182,CUST0153,Gold,Vietnam,PROD045,Eye,190.42,8.92,4,96.0
ORD02189,CUST0139,Gold,Canada,PROD045,Eye,190.42,14.1,2,48.0
ORD02262,CUST0247,Platinum,Australia,PROD045,Eye,190.42,13.37,3,72.0
ORD02310,CUST0280,Platinum,USA,PROD045,Eye,190.42,9.99,1,24.0
ORD02433,CUST0178,Bronze,UK,PROD045,Eye,190.42,11.46,4,96.0
ORD02520,CUST0102,Bronze,USA,PROD045,Eye,190.42,7.91,5,120.0
ORD02585,CUST0235,Platinum,Australia,PROD045,Eye,190.42,5.93,5,120.0
ORD02643,CUST0231,Silver,UK,PROD045,Eye,190.42,9.82,3,72.0
ORD02662,CUST0094,Bronze,USA,PROD045,Eye,190.42,13.29,6,144.0
ORD02987,CUST0097,Platinum,France,PROD045,Eye,190.42,11.43,1,24.0
ORD02995,CUST0186,Bronze,Japan,PROD045,Eye,190.42,10.27,6,144.0
ORD03014,CUST0192,Silver,Korea,PROD045,Eye,190.42,4.54,7,168.0
ORD03084,CUST0121,Silver,Korea,PROD045,Eye,190.42,12.72,4,96.0
ORD03131,CUST0228,Gold,France,PROD045,Eye,190.42,4.22,1,24.0
ORD03135,CUST0286,Platinum,Germany,PROD045,Eye,190.42,3.8,4,96.0
ORD03287,CUST0115,Bronze,Vietnam,PROD045,Eye,190.42,3.38,3,72.0
ORD03288,CUST0084,Platinum,France,PROD045,Eye,190.42,12.72,4,96.0
ORD03294,CUST0171,Bronze,USA,PROD045,Eye,190.42,9.95,3,72.0
ORD03302,CUST0291,Silver,Germany,PROD045,Eye,190.42,3.09,2,48.0
ORD03328,CUST0278,Bronze,Singapore,PROD045,Eye,190.42,10.67,5,120.0
ORD03366,CUST0292,Bronze,USA,PROD045,Eye,190.42,4.25,7,168.0
ORD03380,CUST0057,Bronze,Singapore,PROD045,Eye,190.42,7.96,1,24.0
ORD03429,CUST0118,Platinum,Japan,PROD045,Eye,190.42,4.99,7,168.0
ORD03503,CUST0126,Silver,Japan,PROD045,Eye,190.42,7.01,4,96.0
ORD03552,CUST0073,Bronze,Australia,PROD045,Eye,190.42,10.32,5,120.0
ORD03602,CUST0245,Platinum,Japan,PROD045,Eye,190.42,7.83,1,24.0
ORD03659,CUST0063,Bronze,Germany,PROD045,Eye,190.42,9.28,5,120.0
ORD03679,CUST0256,Gold,France,PROD045,Eye,190.42,8.08,2,48.0
ORD03746,CUST0100,Platinum,UK,PROD045,Eye,190.42,7.4,7,168.0
ORD03831,CUST0216,Silver,Vietnam,PROD045,Eye,190.42,6.4,6,144.0
ORD03886,CUST0245,Platinum,Japan,PROD045,Eye,190.42,8.69,6,144.0
ORD03917,CUST0019,Gold,Germany,PROD045,Eye,190.42,10.61,7,168.0
ORD04001,CUST0168,Platinum,Japan,PROD045,Eye,190.42,5.72,3,72.0
ORD04054,CUST0298,Silver,Singapore,PROD045,Eye,190.42,13.34,3,72.0
ORD04072,CUST0005,Platinum,Singapore,PROD045,Eye,190.42,8.49,2,48.0
ORD04074,CUST0013,Silver,Korea,PROD045,Eye,190.42,4.51,5,120.0
ORD04083,CUST0238,Silver,Canada,PROD045,Eye,190.42,5.01,4,96.0
ORD04100,CUST0066,Gold,Korea,PROD045,Eye,190.42,5.92,1,24.0
ORD04115,CUST0120,Platinum,UK,PROD045,Eye,190.42,14.16,4,96.0
ORD04181,CUST0117,Silver,USA,PROD045,Eye,190.42,5.28,5,120.0
ORD04313,CUST0300,Silver,Germany,PROD045,Eye,190.42,7.62,3,72.0
ORD04321,CUST0150,Silver,USA,PROD045,Eye,190.42,12.58,1,24.0
ORD04323,CUST0129,Bronze,Germany,PROD045,Eye,190.42,5.14,3,72.0
ORD04371,CUST0264,Bronze,Canada,PROD045,Eye,190.42,4.33,2,48.0
ORD04378,CUST0284,Silver,Germany,PROD045,Eye,190.42,14.1,2,48.0
ORD04401,CUST0078,Platinum,USA,PROD045,Eye,190.42,7.52,4,96.0
ORD04452,CUST0086,Platinum,Vietnam,PROD045,Eye,190.42,13.34,7,168.0
ORD04476,CUST0228,Gold,France,PROD045,Eye,190.42,7.9,3,72.0
ORD04485,CUST0015,Silver,France,PROD045,Eye,190.42,4.35,1,24.0
ORD04569,CUST0136,Silver,USA,PROD045,Eye,190.42,11.08,6,144.0
ORD04645,CUST0135,Platinum,UK,PROD045,Eye,190.42,13.86,3,72.0
ORD04696,CUST0032,Silver,Germany,PROD045,Eye,190.42,4.26,2,48.0
ORD04730,CUST0109,Silver,UK,PROD045,Eye,190.42,11.34,6,144.0
ORD04896,CUST0154,Bronze,Singapore,PROD045,Eye,190.42,3.49,2,48.0
ORD04942,CUST0215,Gold,Canada,PROD045,Eye,190.42,14.59,3,72.0
ORD04954,CUST0076,Silver,Korea,PROD045,Eye,190.42,12.86,6,144.0
ORD04986,CUST0114,Platinum,USA,PROD045,Eye,190.42,8.1,7,168.0
ORD04987,CUST0041,Bronze,UK,PROD045,Eye,190.42,12.78,5,120.0
ORD05040,CUST0003,Silver,UK,PROD045,Eye,190.42,8.65,7,168.0
ORD05097,CUST0145,Bronze,USA,PROD045,Eye,190.42,14.11,3,72.0
ORD05103,CUST0162,Platinum,France,PROD045,Eye,190.42,7.56,4,96.0
ORD05115,CUST0164,Platinum,USA,PROD045,Eye,190.42,10.0,4,96.0
ORD05126,CUST0074,Gold,USA,PROD045,Eye,190.42,10.24,6,144.0
ORD05225,CUST0203,Gold,Germany,PROD045,Eye,190.42,12.67,5,120.0
ORD05354,CUST0172,Bronze,Japan,PROD045,Eye,190.42,11.1,1,24.0
ORD05376,CUST0172,Bronze,Japan,PROD045,Eye,190.42,14.97,2,48.0
ORD05397,CUST0101,Silver,Canada,PROD045,Eye,190.42,4.06,4,96.0
ORD05406,CUST0199,Silver,France,PROD045,Eye,190.42,7.13,3,72.0
ORD05497,CUST0026,Silver,Singapore,PROD045,Eye,190.42,7.31,3,72.0
ORD05535,CUST0144,Gold,Australia,PROD045,Eye,190.42,3.77,4,96.0
ORD05578,CUST0164,Platinum,USA,PROD045,Eye,190.42,10.37,1,24.0
ORD05588,CUST0080,Platinum,Japan,PROD045,Eye,190.42,14.12,1,24.0
ORD05644,CUST0066,Gold,Korea,PROD045,Eye,190.42,8.77,6,144.0
ORD05659,CUST0186,Bronze,Japan,PROD045,Eye,190.42,8.74,3,72.0
ORD05672,CUST0254,Bronze,Australia,PROD045,Eye,190.42,12.81,2,48.0
ORD05738,CUST0133,Bronze,Japan,PROD045,Eye,190.42,9.89,7,168.0
ORD05761,CUST0024,Gold,Vietnam,PROD045,Eye,190.42,8.36,4,96.0
ORD05780,CUST0113,Silver,Australia,PROD045,Eye,190.42,11.38,4,96.0
ORD05890,CUST0086,Platinum,Vietnam,PROD045,Eye,190.42,4.37,1,24.0
ORD05898,CUST0175,Gold,Korea,PROD045,Eye,190.42,13.85,4,96.0
ORD06031,CUST0085,Platinum,Germany,PROD045,Eye,190.42,11.3,2,48.0
ORD06050,CUST0086,Platinum,Vietnam,PROD045,Eye,190.42,8.87,1,24.0
ORD06076,CUST0054,Bronze,USA,PROD045,Eye,190.42,7.59,6,144.0
ORD06104,CUST0218,Silver,Canada,PROD045,Eye,190.42,10.48,5,120.0
ORD06168,CUST0289,Bronze,Australia,PROD045,Eye,190.42,14.26,5,120.0
ORD06186,CUST0135,Platinum,UK,PROD045,Eye,190.42,8.81,5,120.0
ORD06236,CUST0191,Silver,UK,PROD045,Eye,190.42,5.17,2,48.0
ORD06282,CUST0249,Platinum,Japan,PROD045,Eye,190.42,5.31,1,24.0
ORD06494,CUST0255,Silver,France,PROD045,Eye,190.42,7.31,2,48.0
ORD06523,CUST0044,Gold,UK,PROD045,Eye,190.42,5.78,6,144.0
ORD06539,CUST0034,Gold,UK,PROD045,Eye,190.42,9.68,6,144.0
ORD06577,CUST0274,Bronze,Australia,PROD045,Eye,190.42,8.37,5,120.0
ORD06601,CUST0060,Gold,Vietnam,PROD045,Eye,190.42,8.24,6,144.0
ORD06635,CUST0261,Platinum,USA,PROD045,Eye,190.42,9.94,2,48.0
ORD06664,CUST0212,Gold,USA,PROD045,Eye,190.42,9.19,2,48.0
ORD06683,CUST0189,Platinum,UK,PROD045,Eye,190.42,14.52,3,72.0
ORD06770,CUST0266,Bronze,Canada,PROD045,Eye,190.42,11.91,6,144.0
ORD06777,CUST0239,Bronze,Japan,PROD045,Eye,190.42,8.63,3,72.0
ORD06854,CUST0298,Silver,Singapore,PROD045,Eye,190.42,7.99,2,48.0
ORD06855,CUST0002,Silver,France,PROD045,Eye,190.42,14.55,3,72.0
ORD06862,CUST0068,Bronze,Vietnam,PROD045,Eye,190.42,13.41,2,48.0
ORD06881,CUST0081,Silver,Vietnam,PROD045,Eye,190.42,9.39,7,168.0
ORD06888,CUST0278,Bronze,Singapore,PROD045,Eye,190.42,12.33,6,144.0
ORD06919,CUST0015,Silver,France,PROD045,Eye,190.42,5.9,1,24.0
ORD06930,CUST0123,Gold,Canada,PROD045,Eye,190.42,7.64,6,144.0
ORD06933,CUST0083,Silver,UK,PROD045,Eye,190.42,4.57,3,72.0
ORD06955,CUST0222,Platinum,UK,PROD045,Eye,190.42,13.71,2,48.0
ORD06990,CUST0278,Bronze,Singapore,PROD045,Eye,190.42,9.62,5,120.0
ORD07023,CUST0065,Platinum,Japan,PROD045,Eye,190.42,10.82,1,24.0
ORD07037,CUST0244,Platinum,USA,PROD045,Eye,190.42,14.63,6,144.0
ORD07187,CUST0208,Silver,Vietnam,PROD045,Eye,190.42,14.75,3,72.0
ORD07225,CUST0259,Platinum,UK,PROD045,Eye,190.42,14.96,5,120.0
ORD07417,CUST0053,Platinum,Japan,PROD045,Eye,190.42,14.59,6,144.0
ORD07419,CUST0172,Bronze,Japan,PROD045,Eye,190.42,12.34,5,120.0
ORD07427,CUST0146,Bronze,Australia,PROD045,Eye,190.42,3.09,6,144.0
ORD07492,CUST0248,Platinum,Vietnam,PROD045,Eye,190.42,12.17,7,168.0
ORD07578,CUST0043,Bronze,France,PROD045,Eye,190.42,4.1,5,120.0
ORD07592,CUST0189,Platinum,UK,PROD045,Eye,190.42,5.32,3,72.0
ORD07603,CUST0122,Bronze,Canada,PROD045,Eye,190.42,9.75,7,168.0
ORD07699,CUST0221,Gold,France,PROD045,Eye,190.42,13.55,7,168.0
ORD07711,CUST0155,Gold,Vietnam,PROD045,Eye,190.42,8.23,3,72.0
ORD07716,CUST0140,Silver,France,PROD045,Eye,190.42,9.92,6,144.0
ORD07764,CUST0215,Gold,Canada,PROD045,Eye,190.42,13.12,4,96.0
ORD07844,CUST0183,Silver,Korea,PROD045,Eye,190.42,12.79,4,96.0
ORD07916,CUST0129,Bronze,Germany,PROD045,Eye,190.42,7.62,5,120.0
ORD07941,CUST0265,Platinum,UK,PROD045,Eye,190.42,8.82,7,168.0
ORD07975,CUST0024,Gold,Vietnam,PROD045,Eye,190.42,3.37,2,48.0
ORD07996,CUST0237,Platinum,Canada,PROD045,Eye,190.42,4.48,7,168.0
ORD08033,CUST0024,Gold,Vietnam,PROD045,Eye,190.42,10.2,1,24.0
ORD08062,CUST0169,Platinum,Vietnam,PROD045,Eye,190.42,5.9,6,144.0
ORD08159,CUST0003,Silver,UK,PROD045,Eye,190.42,10.87,1,24.0
ORD08210,CUST0172,Bronze,Japan,PROD045,Eye,190.42,9.0,4,96.0
ORD08235,CUST0135,Platinum,UK,PROD045,Eye,190.42,4.1,2,48.0
ORD08324,CUST0112,Gold,Japan,PROD045,Eye,190.42,3.49,5,120.0
ORD08410,CUST0264,Bronze,Canada,PROD045,Eye,190.42,4.81,7,168.0
ORD08542,CUST0090,Silver,Singapore,PROD045,Eye,190.42,4.67,2,48.0
ORD08563,CUST0107,Gold,Canada,PROD045,Eye,190.42,6.74,4,96.0
ORD08659,CUST0245,Platinum,Japan,PROD045,Eye,190.42,9.59,2,48.0
ORD08679,CUST0246,Gold,Vietnam,PROD045,Eye,190.42,12.75,2,48.0
ORD08694,CUST0092,Bronze,Korea,PROD045,Eye,190.42,4.89,4,96.0
ORD08695,CUST0013,Silver,Korea,PROD045,Eye,190.42,5.53,3,72.0
ORD08721,CUST0299,Gold,Australia,PROD045,Eye,190.42,10.07,5,120.0
ORD08790,CUST0145,Bronze,USA,PROD045,Eye,190.42,10.46,2,48.0
ORD08813,CUST0296,Silver,UK,PROD045,Eye,190.42,12.95,6,144.0
ORD08874,CUST0101,Silver,Canada,PROD045,Eye,190.42,8.72,6,144.0
ORD08887,CUST0043,Bronze,France,PROD045,Eye,190.42,11.9,2,48.0
ORD08968,CUST0103,Gold,Canada,PROD045,Eye,190.42,12.68,5,120.0
ORD09127,CUST0044,Gold,UK,PROD045,Eye,190.42,4.45,4,96.0
ORD09142,CUST0253,Gold,UK,PROD045,Eye,190.42,11.13,7,168.0
ORD09257,CUST0221,Gold,France,PROD045,Eye,190.42,14.99,1,24.0
ORD09303,CUST0021,Platinum,Korea,PROD045,Eye,190.42,12.32,2,48.0
ORD09325,CUST0218,Silver,Canada,PROD045,Eye,190.42,12.04,4,96.0
ORD09336,CUST0010,Platinum,Vietnam,PROD045,Eye,190.42,7.32,1,24.0
ORD09422,CUST0098,Silver,UK,PROD045,Eye,190.42,6.29,7,168.0
ORD09457,CUST0068,Bronze,Vietnam,PROD045,Eye,190.42,10.25,1,24.0
ORD09523,CUST0162,Platinum,France,PROD045,Eye,190.42,14.7,5,120.0
ORD09526,CUST0196,Platinum,Vietnam,PROD045,Eye,190.42,12.48,2,48.0
ORD09560,CUST0259,Platinum,UK,PROD045,Eye,190.42,8.07,1,24.0
ORD09644,CUST0240,Platinum,USA,PROD045,Eye,190.42,9.17,1,24.0
ORD09759,CUST0166,Gold,Korea,PROD045,Eye,190.42,5.12,4,96.0
ORD09833,CUST0153,Gold,Vietnam,PROD045,Eye,190.42,3.56,2,48.0
ORD09857,CUST0025,Gold,Singapore,PROD045,Eye,190.42,9.86,6,144.0
ORD09933,CUST0073,Bronze,Australia,PROD045,Eye,190.42,13.45,6,144.0
ORD09983,CUST0250,Gold,Australia,PROD045,Eye,190.42,9.7,7,168.0
ORD00033,CUST0123,Gold,Canada,PROD046,Professor,42.35,6.73,2,48.0
ORD00135,CUST0208,Silver,Vietnam,PROD046,Professor,42.35,8.01,6,144.0
ORD00153,CUST0176,Bronze,Germany,PROD046,Professor,42.35,9.05,1,24.0
ORD00154,CUST0127,Silver,France,PROD046,Professor,42.35,14.89,4,96.0
ORD00199,CUST0033,Gold,Germany,PROD046,Professor,42.35,14.32,7,168.0
ORD00221,CUST0089,Bronze,Germany,PROD046,Professor,42.35,14.97,4,96.0
ORD00233,CUST0166,Gold,Korea,PROD046,Professor,42.35,7.15,2,48.0
ORD00244,CUST0161,Silver,Germany,PROD046,Professor,42.35,11.81,3,72.0
ORD00279,CUST0148,Gold,Vietnam,PROD046,Professor,42.35,11.28,2,48.0
ORD00283,CUST0148,Gold,Vietnam,PROD046,Professor,42.35,7.16,1,24.0
ORD00388,CUST0195,Gold,France,PROD046,Professor,42.35,10.61,7,168.0
ORD00408,CUST0237,Platinum,Canada,PROD046,Professor,42.35,8.26,2,48.0
ORD00444,CUST0213,Gold,Vietnam,PROD046,Professor,42.35,8.33,7,168.0
ORD00460,CUST0075,Silver,France,PROD046,Professor,42.35,12.94,3,72.0
ORD00672,CUST0188,Silver,Australia,PROD046,Professor,42.35,12.51,6,144.0
ORD00715,CUST0187,Bronze,Canada,PROD046,Professor,42.35,4.37,4,96.0
ORD00928,CUST0065,Platinum,Japan,PROD046,Professor,42.35,11.73,4,96.0
ORD01036,CUST0241,Silver,UK,PROD046,Professor,42.35,7.49,6,144.0
ORD01054,CUST0084,Platinum,France,PROD046,Professor,42.35,4.48,6,144.0
ORD01095,CUST0158,Silver,USA,PROD046,Professor,42.35,6.77,7,168.0
ORD01103,CUST0199,Silver,France,PROD046,Professor,42.35,9.27,7,168.0
ORD01115,CUST0092,Bronze,Korea,PROD046,Professor,42.35,13.7,5,120.0
ORD01138,CUST0223,Gold,Singapore,PROD046,Professor,42.35,14.88,3,72.0
ORD01186,CUST0063,Bronze,Germany,PROD046,Professor,42.35,4.04,1,24.0
ORD01230,CUST0093,Silver,Korea,PROD046,Professor,42.35,10.34,4,96.0
ORD01291,CUST0288,Bronze,France,PROD046,Professor,42.35,10.99,1,24.0
