order_id,customer_id,delivery_id,delivery_fee,product_id,order_date,shipping_date,request
ORD09236,CUST0284,DLV09236,7.51,PROD012,2023-08-16 07:58:20,2023-08-18 07:58:20,
ORD09237,CUST0004,DLV09237,10.15,PROD040,2023-11-26 11:15:57,2023-12-03 11:15:57,Leader enough standard room.
ORD09238,CUST0191,DLV09238,5.78,PROD007,2024-04-14 11:44:01,2024-04-19 11:44:01,Baby pretty fast successful certain city.
ORD09239,CUST0279,DLV09239,11.57,PROD020,2023-09-26 04:45:43,2023-09-29 04:45:43,Partner artist mouth.
ORD09240,CUST0127,DLV09240,5.37,PROD035,2024-04-12 04:52:43,2024-04-13 04:52:43,Use action already then knowledge color.
ORD09241,CUST0225,DLV09241,5.78,PROD048,2024-03-26 08:42:24,2024-04-02 08:42:24,
ORD09242,CUST0115,DLV09242,3.73,PROD014,2023-09-12 04:56:15,2023-09-16 04:56:15,
ORD09243,CUST0137,DLV09243,6.67,PROD026,2023-12-18 17:46:27,2023-12-20 17:46:27,Bad audience save yet age.
ORD09244,CUST0158,DLV09244,13.28,PROD002,2023-05-08 05:13:28,2023-05-12 05:13:28,Skin respond full.
ORD09245,CUST0008,DLV09245,13.97,PROD001,2024-03-22 20:02:28,2024-03-25 20:02:28,Group generation again.
ORD09246,CUST0165,DLV09246,9.23,PROD042,2023-08-15 11:29:42,2023-08-20 11:29:42,Will go listen.
ORD09247,CUST0136,DLV09247,4.21,PROD036,2023-06-19 07:09:22,2023-06-25 07:09:22,
ORD09248,CUST0262,DLV09248,9.66,PROD002,2023-08-30 01:00:07,2023-09-05 01:00:07,
ORD09249,CUST0119,DLV09249,3.7,PROD034,2024-03-01 19:47:05,2024-03-04 19:47:05,Society level story reach trouble from.
ORD09250,CUST0274,DLV09250,8.77,PROD018,2023-05-26 21:41:54,2023-05-30 21:41:54,Second out head officer.
ORD09251,CUST0085,DLV09251,8.84,PROD022,2023-12-09 16:23:04,2023-12-14 16:23:04,Build article huge teach color.
ORD09252,CUST0238,DLV09252,8.11,PROD005,2023-12-20 18:28:22,2023-12-23 18:28:22,
ORD09253,CUST0165,DLV09253,11.92,PROD016,2023-05-24 17:28:42,2023-05-26 17:28:42,Ground day letter.
ORD09254,CUST0009,DLV09254,7.99,PROD025,2023-05-09 22:53:25,2023-05-13 22:53:25,Fast who floor reach.
ORD09255,CUST0032,DLV09255,11.38,PROD042,2023-08-10 04:41:09,2023-08-16 04:41:09,
ORD09256,CUST0120,DLV09256,9.88,PROD006,2024-03-23 16:20:23,2024-03-24 16:20:23,Drive expert yet.
ORD09257,CUST0221,DLV09257,14.99,PROD045,2023-05-21 23:50:47,2023-05-22 23:50:47,Coach now raise exactly ground.
ORD09258,CUST0171,DLV09258,5.64,PROD022,2023-10-03 04:33:56,2023-10-09 04:33:56,Ago paper policy itself operation fall.
ORD09259,CUST0251,DLV09259,4.37,PROD014,2023-11-08 04:39:10,2023-11-14 04:39:10,
ORD09260,CUST0030,DLV09260,8.91,PROD015,2024-04-22 18:59:36,2024-04-26 18:59:36,
ORD09261,CUST0239,DLV09261,14.37,PROD001,2024-04-13 03:54:44,2024-04-20 03:54:44,Fact else interest expert name this.
ORD09262,CUST0109,DLV09262,4.17,PROD002,2023-10-29 02:42:45,2023-11-02 02:42:45,Challenge natural authority discussion.
ORD09263,CUST0071,DLV09263,6.44,PROD004,2023-06-25 14:39:53,2023-06-26 14:39:53,Imagine personal under hot to.
ORD09264,CUST0265,DLV09264,8.72,PROD009,2023-11-10 21:06:19,2023-11-11 21:06:19,Marriage art nice away company say.
ORD09265,CUST0201,DLV09265,6.24,PROD012,2024-04-25 14:42:21,2024-05-02 14:42:21,Fact win direction.
ORD09266,CUST0153,DLV09266,8.18,PROD009,2023-06-06 03:53:12,2023-06-09 03:53:12,
ORD09267,CUST0245,DLV09267,7.32,PROD016,2023-12-04 18:10:02,2023-12-06 18:10:02,National war man every become far.
ORD09268,CUST0165,DLV09268,8.1,PROD004,2023-10-31 13:06:38,2023-11-07 13:06:38,Sing yourself positive trade.
ORD09269,CUST0069,DLV09269,10.27,PROD037,2024-03-26 17:27:44,2024-04-01 17:27:44,Finally onto ground operation each.
ORD09270,CUST0113,DLV09270,13.98,PROD025,2023-05-26 04:09:01,2023-06-02 04:09:01,Grow start worker use art.
ORD09271,CUST0062,DLV09271,12.77,PROD009,2023-08-20 06:35:32,2023-08-21 06:35:32,Air age my time push focus.
ORD09272,CUST0018,DLV09272,8.72,PROD040,2023-07-19 04:46:48,2023-07-22 04:46:48,Also nor process white.
ORD09273,CUST0012,DLV09273,11.34,PROD015,2023-05-07 22:34:24,2023-05-10 22:34:24,Serve science Mrs since rock debate.
ORD09274,CUST0006,DLV09274,9.82,PROD035,2023-09-21 22:30:36,2023-09-22 22:30:36,Couple fear goal eat.
ORD09275,CUST0213,DLV09275,12.61,PROD035,2023-06-25 13:37:17,2023-07-02 13:37:17,Mission when time church officer week.
ORD09276,CUST0135,DLV09276,8.23,PROD018,2023-10-04 23:52:26,2023-10-07 23:52:26,Art under any situation.
ORD09277,CUST0229,DLV09277,11.63,PROD048,2024-04-10 15:26:38,2024-04-16 15:26:38,Some however participant maintain key.
ORD09278,CUST0229,DLV09278,14.95,PROD017,2023-12-13 20:41:25,2023-12-16 20:41:25,
ORD09279,CUST0162,DLV09279,14.12,PROD017,2023-12-09 18:33:42,2023-12-10 18:33:42,Whom detail significant far already.
ORD09280,CUST0044,DLV09280,10.99,PROD024,2023-08-14 15:55:34,2023-08-20 15:55:34,Relationship yeah black explain west raise.
ORD09281,CUST0144,DLV09281,12.44,PROD001,2023-11-23 11:12:01,2023-11-28 11:12:01,
ORD09282,CUST0202,DLV09282,12.59,PROD042,2023-11-07 14:08:04,2023-11-11 14:08:04,As clearly well ask.
ORD09283,CUST0125,DLV09283,3.86,PROD003,2023-07-02 17:32:23,2023-07-03 17:32:23,Close young yet vote among call.
ORD09284,CUST0041,DLV09284,3.4,PROD020,2023-05-30 14:59:36,2023-06-06 14:59:36,Resource can choice.
ORD09285,CUST0276,DLV09285,10.56,PROD004,2024-03-31 05:26:36,2024-04-04 05:26:36,
ORD09286,CUST0037,DLV09286,12.42,PROD017,2023-05-08 09:34:29,2023-05-15 09:34:29,Newspaper fall become spend design.
ORD09287,CUST0184,DLV09287,6.09,PROD020,2023-06-29 20:01:19,2023-07-04 20:01:19,Together pattern media human.
ORD09288,CUST0007,DLV09288,3.45,PROD003,2023-11-17 16:00:37,2023-11-20 16:00:37,
ORD09289,CUST0212,DLV09289,7.31,PROD017,2023-10-01 01:47:54,2023-10-08 01:47:54,Small seem good.
ORD09290,CUST0198,DLV09290,5.53,PROD034,2023-06-22 03:21:05,2023-06-29 03:21:05,Bring fall few material measure.
ORD09291,CUST0275,DLV09291,5.04,PROD029,2024-04-28 22:20:39,2024-05-01 22:20:39,Piece full hot especially sport.
ORD09292,CUST0145,DLV09292,10.26,PROD036,2023-11-19 13:38:12,2023-11-24 13:38:12,Job realize born as just.
ORD09293,CUST0203,DLV09293,6.8,PROD028,2023-06-27 09:17:33,2023-06-29 09:17:33,Behavior final institution team.
ORD09294,CUST0043,DLV09294,3.47,PROD013,2024-01-20 23:52:36,2024-01-25 23:52:36,Message return source design.
ORD09295,CUST0170,DLV09295,4.07,PROD048,2023-06-10 19:50:02,2023-06-11 19:50:02,Deep consider million how leg.
ORD09296,CUST0088,DLV09296,12.51,PROD043,2023-07-26 18:38:46,2023-07-27 18:38:46,Under tree responsibility skill leave safe fly.
ORD09297,CUST0091,DLV09297,7.47,PROD044,2023-10-14 09:55:53,2023-10-20 09:55:53,Cost remember leg community cell career.
ORD09298,CUST0061,DLV09298,6.96,PROD024,2024-02-13 01:46:36,2024-02-18 01:46:36,
ORD09299,CUST0124,DLV09299,14.28,PROD007,2023-06-08 07:19:15,2023-06-11 07:19:15,Able thank run person Mr.
ORD09300,CUST0037,DLV09300,6.08,PROD050,2024-01-08 18:48:13,2024-01-12 18:48:13,Weight yard medical similar guy.
ORD09301,CUST0141,DLV09301,8.81,PROD031,2023-09-10 16:16:00,2023-09-17 16:16:00,Spring bag on government.
ORD09302,CUST0199,DLV09302,12.24,PROD013,2023-07-03 03:50:25,2023-07-10 03:50:25,Idea radio personal enter late.
ORD09303,CUST0021,DLV09303,12.32,PROD045,2024-01-03 00:45:48,2024-01-05 00:45:48,
ORD09304,CUST0127,DLV09304,8.5,PROD008,2024-02-22 20:45:28,2024-02-27 20:45:28,Talk newspaper participant woman theory.
ORD09305,CUST0084,DLV09305,14.56,PROD024,2024-04-25 05:46:47,2024-04-28 05:46:47,
ORD09306,CUST0262,DLV09306,6.34,PROD017,2023-06-03 12:11:25,2023-06-06 12:11:25,Teach none around theory sign.
ORD09307,CUST0145,DLV09307,14.38,PROD024,2024-04-02 09:57:18,2024-04-09 09:57:18,Mind anyone firm.
ORD09308,CUST0093,DLV09308,6.7,PROD017,2024-04-23 13:27:32,2024-04-29 13:27:32,Husband brother industry.
ORD09309,CUST0278,DLV09309,9.1,PROD015,2023-07-30 13:09:01,2023-08-01 13:09:01,Involve green car trip condition agent group.
ORD09310,CUST0046,DLV09310,8.33,PROD016,2023-07-26 08:43:47,2023-08-02 08:43:47,
ORD09311,CUST0143,DLV09311,14.2,PROD050,2023-08-24 11:01:28,2023-08-28 11:01:28,Lead two least civil.
ORD09312,CUST0081,DLV09312,8.49,PROD050,2024-02-22 19:18:56,2024-02-27 19:18:56,Moment impact left development safe.
ORD09313,CUST0295,DLV09313,13.31,PROD006,2023-09-20 21:32:17,2023-09-26 21:32:17,Project prepare daughter ask art system.
ORD09314,CUST0154,DLV09314,14.91,PROD034,2023-09-21 07:38:47,2023-09-26 07:38:47,
ORD09315,CUST0003,DLV09315,6.71,PROD037,2023-09-18 23:56:29,2023-09-24 23:56:29,Assume challenge high sound.
ORD09316,CUST0279,DLV09316,5.82,PROD017,2024-03-28 00:04:39,2024-04-01 00:04:39,Get positive these big wind.
ORD09317,CUST0297,DLV09317,11.99,PROD010,2023-12-01 13:24:04,2023-12-07 13:24:04,Process week leg begin sing fish.
ORD09318,CUST0258,DLV09318,3.22,PROD032,2023-12-25 00:18:40,2023-12-30 00:18:40,Simple instead nor standard seven.
ORD09319,CUST0125,DLV09319,10.99,PROD031,2023-05-08 18:18:29,2023-05-12 18:18:29,Majority return weight.
ORD09320,CUST0245,DLV09320,6.06,PROD027,2024-05-01 20:43:40,2024-05-08 20:43:40,Ago character question record west.
ORD09321,CUST0106,DLV09321,3.54,PROD029,2023-11-16 23:46:49,2023-11-21 23:46:49,
ORD09322,CUST0076,DLV09322,9.75,PROD023,2023-12-24 22:26:46,2023-12-25 22:26:46,Exactly military table.
ORD09323,CUST0233,DLV09323,4.52,PROD008,2023-06-04 01:48:54,2023-06-08 01:48:54,Often address lot sound blue.
ORD09324,CUST0229,DLV09324,8.22,PROD020,2024-04-16 07:36:12,2024-04-20 07:36:12,System bad wait act.
ORD09325,CUST0218,DLV09325,12.04,PROD045,2023-08-03 05:35:02,2023-08-07 05:35:02,Support contain rest marriage.
ORD09326,CUST0042,DLV09326,10.22,PROD038,2023-09-28 04:36:27,2023-09-29 04:36:27,Newspaper idea tend increase film building.
ORD09327,CUST0084,DLV09327,6.04,PROD025,2023-06-12 03:54:19,2023-06-19 03:54:19,Very certain again remain administration.
ORD09328,CUST0108,DLV09328,8.22,PROD008,2023-10-12 00:21:42,2023-10-16 00:21:42,End interview leader whom.
ORD09329,CUST0008,DLV09329,7.26,PROD034,2023-08-07 17:06:47,2023-08-14 17:06:47,On author finally say.
ORD09330,CUST0230,DLV09330,4.4,PROD021,2023-06-15 20:12:17,2023-06-20 20:12:17,Believe I center.
ORD09331,CUST0224,DLV09331,5.55,PROD047,2024-01-31 00:48:30,2024-02-07 00:48:30,Better that lay war detail.
ORD09332,CUST0213,DLV09332,10.94,PROD032,2023-06-22 14:05:13,2023-06-23 14:05:13,Tax physical star site.
ORD09333,CUST0229,DLV09333,14.0,PROD031,2024-03-30 13:08:36,2024-04-03 13:08:36,Next election authority seven leader.
ORD09334,CUST0140,DLV09334,12.66,PROD003,2023-06-11 12:05:07,2023-06-14 12:05:07,Change show whom color take.
ORD09335,CUST0240,DLV09335,14.63,PROD004,2024-01-18 16:49:51,2024-01-20 16:49:51,Early writer word experience.
ORD09336,CUST0010,DLV09336,7.32,PROD045,2024-02-09 00:40:07,2024-02-10 00:40:07,Mention soldier interesting light analysis.
ORD09337,CUST0132,DLV09337,3.43,PROD040,2024-04-02 10:32:46,2024-04-05 10:32:46,Into probably property east meet third.
ORD09338,CUST0276,DLV09338,12.75,PROD021,2024-04-17 12:49:31,2024-04-21 12:49:31,
ORD09339,CUST0200,DLV09339,8.89,PROD041,2023-05-26 09:00:16,2023-05-28 09:00:16,Great bar follow though.
ORD09340,CUST0137,DLV09340,6.23,PROD048,2023-11-18 09:16:57,2023-11-23 09:16:57,State decade message whether attorney.
ORD09341,CUST0173,DLV09341,10.85,PROD046,2023-05-21 21:08:18,2023-05-27 21:08:18,Feeling adult take agree lead.
ORD09342,CUST0210,DLV09342,12.94,PROD014,2024-02-24 08:51:54,2024-02-26 08:51:54,Certainly entire although south from.
ORD09343,CUST0095,DLV09343,13.86,PROD001,2023-12-15 07:53:39,2023-12-21 07:53:39,Hour green ready.
ORD09344,CUST0290,DLV09344,12.36,PROD022,2023-05-21 22:12:09,2023-05-23 22:12:09,Offer factor enough phone activity occur.
ORD09345,CUST0083,DLV09345,8.64,PROD031,2023-09-28 12:02:23,2023-10-04 12:02:23,Son organization many generation cause.
ORD09346,CUST0074,DLV09346,9.86,PROD031,2024-01-15 22:01:41,2024-01-19 22:01:41,Serve around citizen religious.
ORD09347,CUST0285,DLV09347,14.36,PROD032,2023-06-22 07:09:46,2023-06-23 07:09:46,Investment ago interest media.
ORD09348,CUST0140,DLV09348,13.58,PROD011,2024-04-02 09:34:53,2024-04-08 09:34:53,Forward of about we many.
ORD09349,CUST0207,DLV09349,7.92,PROD002,2024-04-01 10:14:29,2024-04-03 10:14:29,Interesting feel husband.
ORD09350,CUST0277,DLV09350,10.63,PROD002,2023-06-09 19:47:57,2023-06-16 19:47:57,Factor itself start.
ORD09351,CUST0223,DLV09351,6.17,PROD044,2024-02-13 12:15:18,2024-02-16 12:15:18,
ORD09352,CUST0147,DLV09352,7.32,PROD013,2024-04-03 16:05:09,2024-04-09 16:05:09,
ORD09353,CUST0247,DLV09353,7.78,PROD039,2023-06-02 07:15:41,2023-06-09 07:15:41,
ORD09354,CUST0182,DLV09354,8.95,PROD015,2023-10-28 06:28:55,2023-11-01 06:28:55,Although condition consider.
ORD09355,CUST0270,DLV09355,6.34,PROD017,2023-08-21 03:16:45,2023-08-23 03:16:45,
ORD09356,CUST0148,DLV09356,10.04,PROD037,2023-05-04 10:21:01,2023-05-05 10:21:01,Arrive call black suffer same party.
ORD09357,CUST0220,DLV09357,3.26,PROD038,2023-09-04 19:32:17,2023-09-07 19:32:17,Social sport begin expert across.
ORD09358,CUST0242,DLV09358,10.29,PROD012,2023-07-14 15:15:32,2023-07-17 15:15:32,View traditional why.
ORD09359,CUST0051,DLV09359,3.89,PROD025,2023-08-01 12:20:07,2023-08-06 12:20:07,Build mother modern.
ORD09360,CUST0244,DLV09360,8.76,PROD034,2023-12-08 07:20:59,2023-12-09 07:20:59,Another soldier already indeed country hope.
ORD09361,CUST0107,DLV09361,11.04,PROD004,2024-02-08 16:18:24,2024-02-12 16:18:24,
ORD09362,CUST0033,DLV09362,12.05,PROD013,2023-06-29 21:26:00,2023-07-01 21:26:00,Through to system certainly better mission.
ORD09363,CUST0297,DLV09363,5.5,PROD002,2023-12-26 16:40:27,2023-12-28 16:40:27,Author fine customer career owner.
ORD09364,CUST0154,DLV09364,12.97,PROD015,2024-02-16 10:25:08,2024-02-18 10:25:08,Miss mean take on debate.
ORD09365,CUST0090,DLV09365,6.34,PROD049,2023-06-06 09:40:11,2023-06-13 09:40:11,
ORD09366,CUST0283,DLV09366,11.36,PROD001,2023-12-30 09:54:28,2023-12-31 09:54:28,Computer city open service.
ORD09367,CUST0181,DLV09367,4.41,PROD040,2023-11-24 11:56:10,2023-11-29 11:56:10,Commercial right sometimes source.
ORD09368,CUST0090,DLV09368,6.61,PROD037,2023-12-21 08:07:45,2023-12-28 08:07:45,Explain itself again drive meet.
ORD09369,CUST0021,DLV09369,14.89,PROD016,2023-09-27 18:13:42,2023-09-28 18:13:42,Federal summer indicate.
ORD09370,CUST0284,DLV09370,13.87,PROD030,2023-07-12 15:41:05,2023-07-17 15:41:05,
ORD09371,CUST0183,DLV09371,4.15,PROD038,2023-11-09 05:01:55,2023-11-12 05:01:55,
ORD09372,CUST0075,DLV09372,5.26,PROD002,2023-05-16 20:17:27,2023-05-23 20:17:27,
ORD09373,CUST0031,DLV09373,14.42,PROD024,2023-06-13 17:44:29,2023-06-18 17:44:29,Close determine season nor south see.
ORD09374,CUST0222,DLV09374,6.05,PROD042,2023-09-13 08:48:54,2023-09-18 08:48:54,
ORD09375,CUST0149,DLV09375,11.11,PROD013,2024-04-13 10:42:14,2024-04-18 10:42:14,Financial during manage small.
ORD09376,CUST0183,DLV09376,13.62,PROD044,2024-04-04 09:35:02,2024-04-10 09:35:02,
ORD09377,CUST0082,DLV09377,6.6,PROD034,2024-02-20 20:38:27,2024-02-25 20:38:27,
ORD09378,CUST0246,DLV09378,10.53,PROD016,2024-02-24 00:39:25,2024-02-27 00:39:25,Run bad measure economy be.
ORD09379,CUST0167,DLV09379,5.92,PROD004,2024-03-29 13:59:57,2024-04-04 13:59:57,Born control film.
ORD09380,CUST0092,DLV09380,12.48,PROD029,2024-04-28 04:47:13,2024-05-02 04:47:13,Story and gas scientist development mother.
ORD09381,CUST0041,DLV09381,5.45,PROD030,2024-02-28 04:12:53,2024-03-04 04:12:53,
ORD09382,CUST0082,DLV09382,14.39,PROD023,2023-08-26 06:17:06,2023-08-27 06:17:06,Call coach gun.
ORD09383,CUST0102,DLV09383,8.32,PROD011,2023-10-22 08:59:43,2023-10-26 08:59:43,Yet condition later society dark.
ORD09384,CUST0143,DLV09384,6.66,PROD042,2023-12-07 06:51:24,2023-12-13 06:51:24,Test various news rock according fine.
ORD09385,CUST0262,DLV09385,8.59,PROD016,2024-03-07 10:25:11,2024-03-13 10:25:11,Big stock forget walk town run.
ORD09386,CUST0286,DLV09386,12.15,PROD046,2023-09-16 22:09:03,2023-09-20 22:09:03,Some in trade project several risk.
ORD09387,CUST0124,DLV09387,13.56,PROD047,2023-06-13 18:15:00,2023-06-18 18:15:00,Citizen late above business himself must.
ORD09388,CUST0138,DLV09388,12.62,PROD039,2023-12-11 11:09:23,2023-12-12 11:09:23,Meeting anything nation.
ORD09389,CUST0224,DLV09389,9.08,PROD029,2023-05-12 13:24:08,2023-05-14 13:24:08,Man campaign not.
ORD09390,CUST0255,DLV09390,14.03,PROD035,2023-05-30 17:37:59,2023-06-03 17:37:59,
ORD09391,CUST0151,DLV09391,7.55,PROD002,2024-03-18 14:38:12,2024-03-22 14:38:12,Generation soldier others see increase.
ORD09392,CUST0085,DLV09392,13.39,PROD039,2023-10-13 03:30:32,2023-10-17 03:30:32,Well student pick result need.
ORD09393,CUST0196,DLV09393,13.02,PROD021,2024-04-14 22:44:11,2024-04-16 22:44:11,
ORD09394,CUST0163,DLV09394,3.89,PROD032,2023-11-18 06:08:23,2023-11-20 06:08:23,Level skin live without.
ORD09395,CUST0073,DLV09395,3.24,PROD002,2023-06-24 20:57:41,2023-06-27 20:57:41,
ORD09396,CUST0005,DLV09396,4.23,PROD030,2024-01-06 01:00:08,2024-01-13 01:00:08,
ORD09397,CUST0144,DLV09397,11.26,PROD016,2023-09-11 16:05:26,2023-09-18 16:05:26,Audience form cut child.
ORD09398,CUST0093,DLV09398,8.25,PROD028,2023-12-28 16:31:22,2023-12-31 16:31:22,Form report whether stuff require someone.
ORD09399,CUST0150,DLV09399,5.66,PROD040,2024-02-21 03:57:50,2024-02-25 03:57:50,With a see.
ORD09400,CUST0016,DLV09400,5.51,PROD006,2024-03-15 06:16:31,2024-03-20 06:16:31,
ORD09401,CUST0033,DLV09401,3.36,PROD043,2023-09-24 16:34:09,2023-09-25 16:34:09,
ORD09402,CUST0166,DLV09402,7.43,PROD033,2023-07-18 19:31:43,2023-07-21 19:31:43,Memory have according military deal his.
ORD09403,CUST0116,DLV09403,5.63,PROD006,2023-06-19 02:48:11,2023-06-26 02:48:11,
ORD09404,CUST0024,DLV09404,11.59,PROD047,2023-06-08 10:17:38,2023-06-14 10:17:38,Risk individual huge main wear.
ORD09405,CUST0237,DLV09405,5.29,PROD018,2024-04-16 15:05:56,2024-04-21 15:05:56,Artist animal international TV foot.
ORD09406,CUST0231,DLV09406,14.42,PROD024,2023-07-19 03:06:41,2023-07-23 03:06:41,Positive represent yeah also.
ORD09407,CUST0120,DLV09407,14.32,PROD001,2024-01-20 06:29:03,2024-01-22 06:29:03,Nearly space trip each.
ORD09408,CUST0228,DLV09408,5.56,PROD014,2024-03-02 16:25:42,2024-03-06 16:25:42,Forward bit local success.
ORD09409,CUST0247,DLV09409,3.53,PROD041,2023-07-17 08:23:52,2023-07-23 08:23:52,Glass available card learn.
ORD09410,CUST0003,DLV09410,13.57,PROD007,2023-06-12 14:27:59,2023-06-18 14:27:59,
ORD09411,CUST0088,DLV09411,3.92,PROD027,2023-09-10 10:47:20,2023-09-12 10:47:20,Gas side heart what current.
ORD09412,CUST0283,DLV09412,4.9,PROD040,2024-01-29 05:42:18,2024-02-05 05:42:18,Answer focus simple animal.
ORD09413,CUST0134,DLV09413,7.99,PROD001,2023-05-15 11:51:36,2023-05-16 11:51:36,
ORD09414,CUST0196,DLV09414,13.16,PROD022,2024-02-17 18:12:34,2024-02-20 18:12:34,Line so Democrat road American.
ORD09415,CUST0207,DLV09415,13.99,PROD004,2023-12-12 19:22:44,2023-12-14 19:22:44,Democratic fact task.
ORD09416,CUST0044,DLV09416,7.1,PROD018,2023-08-21 13:57:04,2023-08-23 13:57:04,Again them onto.
ORD09417,CUST0142,DLV09417,3.77,PROD031,2023-09-20 19:25:15,2023-09-21 19:25:15,Much everyone try strong face.
ORD09418,CUST0016,DLV09418,7.07,PROD003,2024-04-21 07:20:41,2024-04-24 07:20:41,
ORD09419,CUST0162,DLV09419,14.07,PROD048,2023-12-06 18:58:49,2023-12-08 18:58:49,Stay case suffer arm skill successful.
ORD09420,CUST0293,DLV09420,14.6,PROD021,2024-04-11 08:35:43,2024-04-16 08:35:43,Herself win many lawyer song.
ORD09421,CUST0209,DLV09421,14.57,PROD004,2024-01-05 10:37:22,2024-01-12 10:37:22,My point report interview suddenly.
ORD09422,CUST0098,DLV09422,6.29,PROD045,2024-04-07 22:19:45,2024-04-14 22:19:45,Leave present successful wrong particular.
ORD09423,CUST0254,DLV09423,8.24,PROD032,2023-09-27 09:23:51,2023-10-02 09:23:51,
ORD09424,CUST0168,DLV09424,13.11,PROD017,2023-06-05 10:40:40,2023-06-10 10:40:40,Special five clearly manage.
ORD09425,CUST0077,DLV09425,7.2,PROD021,2023-09-28 19:39:52,2023-10-02 19:39:52,Than together everyone book.
ORD09426,CUST0087,DLV09426,7.81,PROD012,2023-12-08 22:05:00,2023-12-11 22:05:00,
ORD09427,CUST0030,DLV09427,13.52,PROD025,2023-12-10 16:14:36,2023-12-15 16:14:36,Television bit station travel.
ORD09428,CUST0257,DLV09428,4.32,PROD027,2023-10-19 19:51:56,2023-10-26 19:51:56,Everybody win up build cover.
ORD09429,CUST0252,DLV09429,6.09,PROD022,2024-04-22 07:12:24,2024-04-29 07:12:24,
ORD09430,CUST0266,DLV09430,12.33,PROD011,2024-03-12 17:55:13,2024-03-16 17:55:13,
ORD09431,CUST0060,DLV09431,9.7,PROD020,2024-04-09 01:48:32,2024-04-14 01:48:32,Fine teacher site.
ORD09432,CUST0196,DLV09432,14.57,PROD004,2023-12-01 16:54:00,2023-12-04 16:54:00,
ORD09433,CUST0039,DLV09433,11.05,PROD037,2024-04-26 12:40:07,2024-04-30 12:40:07,Them reach land ground reach player.
ORD09434,CUST0182,DLV09434,9.68,PROD032,2024-01-26 22:25:13,2024-01-27 22:25:13,Seven kitchen final.
ORD09435,CUST0281,DLV09435,14.49,PROD025,2023-07-19 13:44:28,2023-07-26 13:44:28,Condition development manage guess.
ORD09436,CUST0135,DLV09436,6.48,PROD018,2024-01-15 06:16:53,2024-01-21 06:16:53,Understand soon act.
ORD09437,CUST0143,DLV09437,10.49,PROD048,2023-07-29 11:45:59,2023-07-31 11:45:59,Finish least sport hair.
ORD09438,CUST0075,DLV09438,8.92,PROD048,2023-07-27 04:07:29,2023-07-31 04:07:29,Mission painting letter identify.
ORD09439,CUST0272,DLV09439,11.4,PROD035,2023-07-31 05:11:07,2023-08-01 05:11:07,Able open yourself though.
ORD09440,CUST0034,DLV09440,4.49,PROD022,2023-12-25 12:58:48,2024-01-01 12:58:48,Decide career bed.
ORD09441,CUST0263,DLV09441,14.75,PROD043,2023-05-12 20:38:07,2023-05-16 20:38:07,Natural explain explain.
ORD09442,CUST0211,DLV09442,13.53,PROD033,2023-08-08 09:18:56,2023-08-11 09:18:56,Apply difference need thought.
ORD09443,CUST0228,DLV09443,4.72,PROD003,2023-07-18 09:31:52,2023-07-21 09:31:52,
ORD09444,CUST0289,DLV09444,4.4,PROD043,2023-12-21 01:00:47,2023-12-26 01:00:47,
ORD09445,CUST0003,DLV09445,10.91,PROD029,2023-12-14 01:46:48,2023-12-18 01:46:48,
ORD09446,CUST0006,DLV09446,9.42,PROD003,2023-06-27 03:14:39,2023-07-01 03:14:39,Politics sister officer.
ORD09447,CUST0113,DLV09447,9.92,PROD028,2024-01-31 14:30:08,2024-02-03 14:30:08,
ORD09448,CUST0116,DLV09448,10.81,PROD039,2023-12-04 15:58:35,2023-12-10 15:58:35,Away budget pattern operation something book.
ORD09449,CUST0211,DLV09449,11.2,PROD048,2023-05-08 03:26:17,2023-05-09 03:26:17,Class city easy nature president.
ORD09450,CUST0063,DLV09450,4.0,PROD030,2023-10-18 03:03:32,2023-10-25 03:03:32,
ORD09451,CUST0254,DLV09451,3.96,PROD028,2023-09-06 20:09:33,2023-09-07 20:09:33,Nearly government effort gas.
ORD09452,CUST0235,DLV09452,14.54,PROD023,2023-09-09 20:25:12,2023-09-16 20:25:12,Almost local begin.
ORD09453,CUST0275,DLV09453,13.79,PROD001,2024-01-09 14:21:47,2024-01-10 14:21:47,White lose guess.
ORD09454,CUST0284,DLV09454,9.08,PROD017,2024-03-25 09:47:26,2024-03-27 09:47:26,South plan your upon career down.
ORD09455,CUST0186,DLV09455,4.23,PROD030,2023-06-27 15:00:08,2023-07-01 15:00:08,Everything start at difference reflect.
ORD09456,CUST0248,DLV09456,3.55,PROD031,2023-05-11 06:31:39,2023-05-18 06:31:39,Claim above enjoy practice analysis reflect.
ORD09457,CUST0068,DLV09457,10.25,PROD045,2023-08-23 07:00:30,2023-08-24 07:00:30,
ORD09458,CUST0091,DLV09458,5.79,PROD036,2023-09-13 22:48:09,2023-09-20 22:48:09,Fund big necessary myself.
ORD09459,CUST0061,DLV09459,3.13,PROD017,2023-06-09 20:50:03,2023-06-11 20:50:03,Tell miss huge inside speech.
ORD09460,CUST0078,DLV09460,4.9,PROD008,2023-05-18 09:56:17,2023-05-21 09:56:17,See recent few policy positive.
ORD09461,CUST0187,DLV09461,9.42,PROD040,2023-10-12 02:06:33,2023-10-16 02:06:33,
ORD09462,CUST0238,DLV09462,11.26,PROD018,2023-06-17 05:49:36,2023-06-24 05:49:36,Expert employee anyone.
ORD09463,CUST0296,DLV09463,11.24,PROD007,2023-11-08 02:36:34,2023-11-10 02:36:34,
